candidate_id,testcase_class,source_file
60,org.apache.karaf.jaas.modules.ldap.LdapPoolingTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/jaas/modules/src/test/java/org/apache/karaf/jaas/modules/ldap/LdapPoolingTest.java
61,org.apache.karaf.jaas.modules.ldap.LdapLoginModuleWithEscapesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/jaas/modules/src/test/java/org/apache/karaf/jaas/modules/ldap/LdapLoginModuleWithEscapesTest.java
62,org.apache.karaf.jaas.modules.krb5.Krb5LoginModuleTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/jaas/modules/src/test/java/org/apache/karaf/jaas/modules/krb5/Krb5LoginModuleTest.java
63,org.apache.karaf.itests.ConfigTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/ConfigTest.java
64,org.apache.karaf.itests.examples.ScrExampleWithEquinoxTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/examples/ScrExampleWithEquinoxTest.java
65,org.apache.karaf.http.core.internal.HttpMBeanImplTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/http/src/test/java/org/apache/karaf/http/core/internal/HttpMBeanImplTest.java
66,org.apache.karaf.itests.mavenresolver.MavenResolverRegisteredBeforeConfigAdminTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java
67,org.apache.karaf.shell.impl.console.parsing.ParsingTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/shell/core/src/test/java/org/apache/karaf/shell/impl/console/parsing/ParsingTest.java
68,org.apache.karaf.main.lock.MySQLJDBCLockTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/main/src/test/java/org/apache/karaf/main/lock/MySQLJDBCLockTest.java
69,org.apache.karaf.profile.impl.ProfilesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/profile/src/test/java/org/apache/karaf/profile/impl/ProfilesTest.java
70,org.apache.karaf.itests.examples.BlueprintExampleTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/examples/BlueprintExampleTest.java
71,org.apache.karaf.itests.examples.JdbcExampleTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/examples/JdbcExampleTest.java
72,org.apache.karaf.packages.core.internal.ImportDetailsTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/package/src/test/java/org/apache/karaf/packages/core/internal/ImportDetailsTest.java
73,org.apache.karaf.tooling.VerifyMojoTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/tooling/karaf-maven-plugin/src/test/java/org/apache/karaf/tooling/VerifyMojoTest.java
74,org.apache.karaf.profile.impl.PropertiesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/profile/src/test/java/org/apache/karaf/profile/impl/PropertiesTest.java
75,org.apache.karaf.webconsole.instance.InstancePluginTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/webconsole/instance/src/test/java/org/apache/karaf/webconsole/instance/InstancePluginTest.java
76,org.apache.karaf.event.command.EventPrinterTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/event/src/test/java/org/apache/karaf/event/command/EventPrinterTest.java
77,org.apache.karaf.config.core.impl.KarafConfigurationPluginTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/config/src/test/java/org/apache/karaf/config/core/impl/KarafConfigurationPluginTest.java
78,org.apache.karaf.main.util.BootstrapLogManagerTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/main/src/test/java/org/apache/karaf/main/util/BootstrapLogManagerTest.java
79,org.apache.karaf.deployer.spring.SpringDeploymentListenerTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/deployer/spring/src/test/java/org/apache/karaf/deployer/spring/SpringDeploymentListenerTest.java
80,org.apache.karaf.itests.features.StandardFeaturesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/features/StandardFeaturesTest.java
81,org.apache.karaf.itests.XATest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/XATest.java
82,org.apache.karaf.main.lock.DerbyJDBCLockTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/main/src/test/java/org/apache/karaf/main/lock/DerbyJDBCLockTest.java
83,org.apache.karaf.itests.features.EnterpriseFeaturesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java
84,org.apache.karaf.features.internal.service.FeaturesValidationTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesValidationTest.java
85,org.apache.karaf.itests.WrapperTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/WrapperTest.java
86,org.apache.karaf.instance.core.internal.InstanceServiceImplTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/instance/src/test/java/org/apache/karaf/instance/core/internal/InstanceServiceImplTest.java
87,org.apache.karaf.jpm.ProcessTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/instance/src/test/java/org/apache/karaf/jpm/ProcessTest.java
88,org.apache.karaf.service.guard.tools.ACLConfigurationParserTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/service/guard/src/test/java/org/apache/karaf/service/guard/tools/ACLConfigurationParserTest.java
89,org.apache.karaf.tooling.features.AddToRepositoryMojoTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/tooling/karaf-maven-plugin/src/test/java/org/apache/karaf/tooling/features/AddToRepositoryMojoTest.java
90,org.apache.karaf.shell.support.ShellUtilTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/shell/core/src/test/java/org/apache/karaf/shell/support/ShellUtilTest.java
91,org.apache.karaf.features.internal.download.impl.DownloadManagerHelperTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/features/core/src/test/java/org/apache/karaf/features/internal/download/impl/DownloadManagerHelperTest.java
92,org.apache.karaf.itests.ServiceTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/ServiceTest.java
93,org.apache.karaf.jaas.modules.audit.AbstractAuditLoginModuleTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/jaas/modules/src/test/java/org/apache/karaf/jaas/modules/audit/AbstractAuditLoginModuleTest.java
94,org.apache.karaf.service.command.ListServiceNamesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/service/core/src/test/java/org/apache/karaf/service/command/ListServiceNamesTest.java
95,org.apache.karaf.itests.examples.CommandExampleTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/examples/CommandExampleTest.java
96,org.apache.karaf.shell.ssh.SshUtilsTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/shell/ssh/src/test/java/org/apache/karaf/shell/ssh/SshUtilsTest.java
97,org.apache.karaf.itests.features.Spring43FeaturesTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/features/Spring43FeaturesTest.java
98,org.apache.karaf.jaas.command.ManageRealmCommandTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/jaas/command/src/test/java/org/apache/karaf/jaas/command/ManageRealmCommandTest.java
99,org.apache.karaf.examples.itests.ExampleWithConfigITest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/examples/karaf-itest-example/src/test/java/org/apache/karaf/examples/itests/ExampleWithConfigITest.java
100,org.apache.maven.surefire.junit4.JUnit4Provider,.
101,org.apache.karaf.itests.ssh.FeatureSshCommandSecurityTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/ssh/FeatureSshCommandSecurityTest.java
102,org.apache.karaf.itests.examples.JaasExampleTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/itests/test/src/test/java/org/apache/karaf/itests/examples/JaasExampleTest.java
103,org.apache.karaf.shell.support.table.ShellTableTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/shell/core/src/test/java/org/apache/karaf/shell/support/table/ShellTableTest.java
104,org.apache.karaf.bundle.core.internal.MavenConfigServiceTest,/home/lili/TC_try/Karaf_PR1287_build1_49ca16e/repo/karaf_git_49ca16e/bundle/core/src/test/java/org/apache/karaf/bundle/core/internal/MavenConfigServiceTest.java
